date,id,windspeed,winddirection,airtemp,humidity,rainfall,shortwave,longwave,pressure,surfacetemp,subsurfacetemp,salinity,waterpressure,current
2010-04-24 11:26:55,54,16.24,171,-5.0,59,1.82,1252.2,14.9,1014.0,29.4,21.21,39.54,9.26,0.16
2014-03-21 15:06:19,6,11.98,47,20.8,68,45.46,487.21,82.21,771.0,36.14,-2.48,4.3,117.2,0.19
2009-11-08 19:43:53,5,12.11,155,20.3,61,47.98,400.79,862.24,707.1,24.74,37.44,29.45,196.3,0.12
2014-07-19 02:17:26,91,10.63,20,-6.1,58,11.21,725.85,558.37,815.0,34.62,-6.1,0.59,14.7,0.1
2017-09-24 23:54:38,1,7.29,313,18.5,56,26.16,1279.16,682.9,1186.7,-3.9,39.21,18.38,66.16,0.8
2011-12-08 15:54:06,57,18.66,10,-6.7,67,11.78,1161.61,459.5,946.6,34.38,16.84,28.0,29.32,0.77
2011-04-27 23:49:19,27,2.1,280,15.8,58,43.4,188.56,787.49,900.7,7.71,18.85,10.57,62.4,0.41
2014-03-16 00:54:55,75,9.39,340,19.3,63,34.16,833.1,713.26,931.0,20.97,25.51,4.41,119.86,0.92
2016-05-15 06:41:53,34,12.9,271,-3.5,62,49.89,1506.8,729.5,856.5,12.68,2.46,21.59,143.26,0.24
2011-02-13 00:33:57,80,3.32,116,23.8,67,47.96,885.54,351.9,701.5,16.99,-7.68,29.74,6.4,0.49
2013-03-05 10:04:13,11,5.91,290,-4.5,67,28.8,1773.78,563.67,767.6,-6.19,3.87,4.44,63.35,0.37
2012-06-04 23:13:34,53,2.87,290,19.2,62,13.42,1787.5,284.86,930.0,11.2,14.94,8.28,6.11,0.2
2008-02-10 13:43:06,8,16.39,177,14.1,69,30.61,523.46,762.45,883.0,6.44,-5.43,2.17,190.52,0.59
2015-08-25 08:32:34,99,8.45,139,18.3,69,41.89,421.4,914.67,1142.1,-4.73,26.49,7.29,187.97,0.47
2012-05-11 22:39:13,12,15.64,283,-2.7,66,36.27,650.62,901.32,821.6,-9.6,3.49,6.59,167.0,0.21
2008-02-16 12:20:03,13,16.24,267,-4.1,60,5.44,1028.54,395.13,1098.2,33.98,-5.32,36.6,190.77,0.4
2011-08-22 18:32:20,16,15.46,159,-1.1,69,1.9,1164.84,764.5,1051.5,3.8,3.29,38.7,169.76,0.71
2014-03-28 01:08:25,21,5.81,34,-2.7,67,48.12,1118.14,970.3,790.0,-5.64,5.3,26.37,21.33,0.8
2015-10-01 16:45:52,41,3.74,352,16.0,58,44.94,403.76,646.52,1004.5,10.44,5.68,14.7,145.23,0.91
2010-09-15 19:31:36,60,19.89,354,-4.6,65,32.79,1054.6,-25.1,952.7,3.6,13.67,5.38,161.11,0.83
2010-10-11 01:59:44,61,10.62,145,21.6,63,48.37,890.58,87.74,1011.8,9.66,27.53,30.78,109.58,0.96
2010-03-08 06:45:11,76,1.81,287,27.6,62,49.12,1109.99,360.12,1157.1,18.54,-1.46,39.6,112.45,0.79
2011-11-25 10:35:39,16,13.35,319,10.9,61,2.54,1432.79,428.2,1048.1,-8.74,29.35,2.16,125.51,0.8
2016-11-09 04:18:09,77,0.65,133,22.1,63,34.33,976.0,639.69,758.7,39.3,32.42,5.25,161.26,0.93
2016-10-03 15:25:47,73,9.66,133,-2.9,69,48.68,553.79,671.36,900.6,-5.87,2.7,28.71,143.48,0.33
2011-07-27 22:57:31,76,14.51,200,22.1,67,37.61,1739.12,-6.82,1125.0,27.6,13.36,29.88,29.25,0.2
2013-03-27 05:23:48,14,15.4,355,23.4,66,44.78,1625.73,912.21,1036.1,25.2,27.9,13.28,136.71,0.58
2016-08-11 11:08:34,10,17.18,340,39.8,69,47.96,1795.6,134.62,1073.7,4.61,27.51,17.21,159.33,0.38
2014-04-14 15:54:29,78,12.47,271,17.1,63,12.91,1774.69,-41.89,1135.3,-3.1,20.9,4.16,92.91,0.58
2011-06-16 12:59:47,89,16.71,315,-1.7,58,4.92,541.1,578.44,712.7,21.99,6.64,33.18,21.85,0.23
2015-05-30 17:26:07,80,0.62,191,33.3,61,28.37,914.36,900.77,1177.1,34.3,1.43,37.11,187.42,0.18
2009-06-05 06:00:00,3,10.5,324,17.9,60,14.2,1987.9,686.22,955.8,19.2,-9.97,31.37,92.47,0.51
2009-05-25 21:20:44,43,13.77,265,-2.9,57,47.83,740.65,458.73,943.2,7.1,33.33,31.74,102.83,0.72
2017-07-16 07:14:26,20,10.26,112,17.4,58,48.76,1603.97,27.0,755.2,20.72,18.73,28.14,50.29,0.26
2010-05-17 01:57:12,29,15.83,54,15.3,59,38.89,991.2,32.38,786.2,12.62,15.47,12.51,40.73,0.22
2009-06-28 05:43:06,4,14.25,55,21.6,60,29.92,543.76,274.4,741.0,11.38,2.45,15.19,33.28,0.76
2015-09-13 23:37:23,10,11.83,53,-3.9,60,26.13,172.24,46.85,993.7,4.74,-1.81,21.25,155.88,0.8
2016-09-08 23:43:58,81,13.26,304,31.4,56,1.68,621.68,5.47,959.8,1.25,16.86,37.19,39.21,0.12
2012-05-25 02:52:59,60,17.66,153,-3.4,67,8.16,1902.5,261.2,736.7,-8.59,39.1,28.99,95.21,0.36
2008-05-22 06:08:23,65,10.2,261,23.3,65,3.31,286.15,394.27,899.9,9.88,1.65,30.82,171.91,0.88
2017-11-04 00:50:15,11,8.4,156,16.9,56,6.62,1915.14,238.6,772.2,-6.22,13.61,39.4,156.62,0.89
2010-08-13 23:27:47,65,15.31,260,12.4,58,0.3,733.66,363.25,799.7,-6.85,2.68,1.47,165.1,0.79
2015-08-27 18:24:47,17,7.1,345,15.3,57,28.79,1417.35,455.61,1083.6,19.26,36.41,3.38,128.27,0.56
2016-04-23 19:22:49,58,12.49,220,16.0,62,14.1,1908.73,372.46,1082.4,30.16,33.95,14.29,43.12,0.43
2010-08-13 07:26:32,33,6.35,317,-1.1,64,1.12,21.71,-36.99,1183.2,30.45,11.52,34.26,136.11,0.18
2011-12-26 12:54:46,22,8.32,108,17.3,56,12.8,1307.21,577.8,1090.3,39.18,33.56,21.96,173.78,0.6
2010-05-30 22:38:13,30,11.25,187,32.5,57,35.27,756.25,683.6,723.9,1.14,36.63,15.44,137.3,0.92
2013-07-25 00:20:40,8,6.37,68,22.2,60,49.18,1569.63,-85.48,753.5,2.91,3.76,25.6,142.19,0.44
2015-03-24 06:57:02,95,2.74,129,23.1,62,26.67,324.94,526.14,1098.8,27.45,-1.27,28.98,153.49,0.2
2017-02-21 04:50:56,27,6.82,231,18.6,62,9.12,626.47,171.87,812.6,38.71,18.98,14.55,88.82,0.92
2017-11-05 03:15:32,96,15.52,217,24.9,59,45.85,493.8,497.79,992.4,31.29,17.91,19.29,38.65,0.95
2016-07-29 05:38:22,1,9.23,56,39.2,57,40.8,1197.29,602.41,1159.2,20.25,21.25,4.35,49.36,0.48
2013-08-27 12:22:14,28,4.61,11,19.0,61,25.4,585.38,639.61,1011.9,-9.92,-4.33,25.48,196.93,0.0
2014-08-03 00:33:55,41,4.24,233,23.4,60,32.73,1599.92,570.5,939.2,29.24,2.11,2.7,75.41,0.66
2008-06-19 04:48:12,97,3.67,298,24.5,67,5.48,1052.21,753.48,966.3,-3.79,16.19,3.55,46.6,0.78
2017-11-02 19:51:31,58,1.31,222,-4.4,57,27.74,1043.51,171.11,910.0,8.36,-3.73,33.83,126.13,0.43
2009-07-24 03:10:20,100,2.16,248,24.6,58,30.57,396.82,109.42,875.9,-1.79,1.8,13.84,98.88,0.59
2012-11-22 17:10:35,4,10.1,62,-5.2,56,15.25,659.97,-15.99,861.2,38.35,-4.89,35.1,97.8,0.83
2014-04-17 12:11:00,64,8.35,356,15.5,68,5.92,1295.31,400.56,833.7,20.93,-3.26,0.97,7.81,0.86
2015-11-30 13:53:51,61,4.2,38,24.9,70,21.52,1981.66,758.53,868.2,5.42,25.19,5.57,166.53,0.0
2009-01-14 18:27:27,56,2.36,9,-5.0,61,32.27,544.18,562.8,1105.5,9.8,12.3,18.13,108.83,0.34
2015-02-01 19:16:51,26,15.62,217,-3.5,65,7.99,1601.13,219.75,1131.9,8.5,24.94,10.51,49.75,0.94
2015-02-06 18:26:48,91,0.23,179,20.9,59,0.41,644.9,174.79,778.1,29.91,5.1,19.1,93.77,0.71
2011-04-19 11:32:01,5,1.36,14,-5.6,60,45.74,739.2,571.39,1026.8,15.1,25.14,1.69,74.42,0.1
2014-04-18 16:21:27,41,15.59,82,-4.8,57,35.43,156.17,-24.99,771.0,19.93,23.89,1.82,155.59,0.32
2011-06-11 15:32:53,42,5.29,0,26.8,64,1.9,1598.56,982.69,1184.7,36.48,20.67,3.43,169.33,0.11
2014-08-15 05:43:52,59,11.66,229,-3.7,67,37.29,288.88,230.68,1104.4,5.8,18.47,6.17,63.9,0.28
2015-10-02 00:35:39,36,7.92,123,21.7,64,31.84,703.13,-13.47,714.1,35.92,5.98,22.9,23.94,0.3
2014-04-10 17:56:17,55,3.34,268,21.5,62,22.16,991.73,35.56,1174.6,-1.11,1.46,17.93,81.44,0.44
2010-12-12 21:18:50,42,2.4,2,19.4,67,10.7,1491.92,886.91,952.2,39.18,29.14,30.94,32.88,0.95
2010-09-20 06:09:31,11,0.7,145,31.6,56,42.49,1609.28,778.78,726.6,17.68,15.31,32.56,105.0,0.1
2011-07-08 07:02:17,15,6.64,169,22.6,65,1.8,788.94,951.98,965.9,34.78,16.41,1.44,77.7,0.57
2015-04-16 02:21:30,45,11.24,19,-2.9,68,24.85,503.24,627.11,787.9,4.83,16.56,15.13,26.1,0.56
2012-06-11 00:45:16,27,19.9,162,18.3,68,13.87,1566.72,671.72,1155.7,1.58,11.85,32.5,123.82,0.87
2014-04-07 16:15:26,1,5.61,80,24.7,70,30.41,509.44,447.15,858.4,32.1,1.4,30.5,73.93,0.24
2010-09-02 10:01:30,21,0.34,5,-2.0,63,34.93,246.47,931.19,808.5,19.9,20.76,14.9,171.12,0.98
2008-04-17 17:05:17,9,11.33,345,15.8,70,16.57,1000.88,980.41,1149.7,9.91,29.45,25.8,147.86,0.1
2010-01-25 13:40:08,44,13.2,351,-6.8,69,39.74,923.31,981.15,953.4,24.28,23.26,25.6,113.22,0.19
2016-04-29 02:57:26,41,13.7,166,-4.2,70,2.81,740.56,183.4,772.0,0.82,25.71,0.19,157.4,0.93
2017-07-23 21:53:09,98,7.23,228,39.8,59,7.67,1719.8,526.43,969.4,22.2,29.37,0.43,36.7,0.49
2009-03-11 05:18:46,95,0.96,174,37.9,57,44.85,728.2,66.3,1069.2,28.52,20.63,39.1,56.73,0.3
2013-01-22 19:47:02,60,13.28,96,29.1,60,21.91,267.31,898.71,1132.7,33.27,23.4,2.58,193.66,0.58
2010-08-31 02:12:08,84,9.22,141,18.9,68,21.48,1262.74,645.9,1193.2,13.56,-4.79,20.17,36.21,0.11
2012-08-23 08:39:01,55,16.21,17,-2.0,56,0.0,631.19,-94.19,703.0,32.48,19.72,2.97,85.82,0.7
2009-05-26 19:08:48,21,5.47,257,-4.8,60,38.6,944.32,826.27,1080.6,31.57,4.48,13.64,131.81,0.7
2008-02-21 17:22:43,84,11.44,252,12.3,63,9.3,930.56,155.13,1102.8,11.71,-2.73,12.72,158.25,0.87
2015-09-30 14:28:03,34,2.91,54,29.1,62,32.29,380.99,340.42,826.0,-6.4,14.71,7.8,152.7,0.33
2009-05-29 05:06:29,1,12.43,125,20.6,56,6.83,857.55,44.25,1154.6,-8.39,10.58,21.52,143.78,0.23
2008-12-04 19:53:09,18,2.79,121,17.8,59,15.81,1898.38,588.7,1193.3,34.35,15.55,7.39,106.5,0.56
2014-05-29 05:08:54,66,5.23,88,16.6,67,15.22,1065.88,258.23,1163.9,24.77,36.14,37.75,88.5,0.0
2013-11-14 22:30:36,22,7.9,145,19.3,61,28.11,620.8,585.6,1123.3,-7.7,-1.13,27.7,23.84,0.62
2009-12-19 04:21:18,40,3.18,275,22.0,70,2.36,225.37,108.1,1090.2,30.22,19.14,30.93,149.24,0.45
2013-06-30 12:07:17,29,1.78,238,17.1,62,28.49,1817.17,21.3,1037.4,32.99,29.41,18.0,179.29,0.56
2009-07-16 00:12:41,10,1.25,178,37.0,58,45.71,1268.34,630.63,1135.2,8.15,-7.1,3.52,47.2,0.81
2017-05-22 08:56:28,26,17.98,38,16.6,69,48.57,421.41,155.46,1155.6,-9.21,24.68,35.82,158.12,0.79
2011-03-25 17:00:48,28,13.56,134,18.9,62,18.32,1755.31,824.75,717.1,36.6,-6.81,39.7,93.82,0.54
2014-05-30 00:09:38,98,19.67,115,-2.0,70,48.97,97.81,926.52,968.4,0.55,26.16,24.76,144.6,0.13
2013-10-15 09:24:39,39,16.62,45,-2.8,60,11.65,181.97,776.45,1021.0,34.53,26.13,11.37,185.61,0.3
2015-05-10 20:32:15,7,1.65,66,18.7,69,44.89,191.62,192.32,1125.1,0.22,3.98,1.8,184.3,0.71
2017-04-24 13:06:33,29,16.12,163,-1.1,65,22.32,1441.59,287.22,907.4,26.7,12.45,2.47,182.8,0.28
2016-05-17 23:44:42,7,5.96,47,24.2,61,17.2,218.34,530.23,715.9,-4.58,-7.71,5.65,58.51,0.57
2009-06-28 18:20:56,84,4.34,319,-4.3,61,33.8,1077.2,938.39,974.5,37.18,17.32,14.69,19.69,0.9
2008-08-02 02:52:18,8,4.8,186,20.5,58,19.17,486.4,268.41,748.7,22.66,7.22,15.23,147.91,0.15
2012-09-03 10:37:31,54,15.56,57,16.1,58,2.27,1421.13,768.48,927.7,5.5,-1.62,5.7,167.88,0.5
2015-03-04 23:37:54,89,7.78,195,-3.0,65,35.31,1057.57,569.11,950.9,21.44,1.35,1.66,34.17,0.2
2013-04-13 10:10:59,19,8.84,161,36.2,61,39.2,488.11,546.54,1107.3,36.36,-1.49,24.22,84.16,0.73
2007-12-19 23:11:51,59,13.76,134,-2.2,61,31.15,479.78,980.36,788.7,26.77,-5.92,34.49,10.96,0.89
2011-01-24 18:04:58,81,11.53,244,24.9,63,8.52,1203.49,564.9,857.9,19.52,0.58,3.32,31.44,0.76
2010-11-28 06:20:45,66,3.39,74,-3.3,63,26.42,920.36,47.19,876.1,12.63,0.22,8.37,112.82,0.88
2010-02-17 22:29:24,52,15.58,179,-5.3,66,29.76,1915.25,237.75,809.1,11.87,-9.48,27.82,96.52,0.63
2016-11-03 05:35:12,41,1.61,206,21.1,62,30.6,1970.34,32.65,863.0,-4.1,29.54,35.46,190.54,0.74
2017-03-10 12:09:48,40,14.19,296,-6.9,57,40.87,403.53,961.2,1187.5,39.75,-9.96,28.9,64.82,0.1
2011-11-30 23:14:28,41,18.58,239,22.2,69,49.15,521.29,763.7,1153.0,-4.15,11.62,4.4,2.32,0.46
2009-09-09 05:49:31,63,16.37,234,-5.2,63,5.92,1849.37,939.6,830.8,15.38,-6.43,3.89,42.33,0.91
2012-05-02 15:57:23,100,6.63,24,-3.2,62,26.87,1918.45,719.94,958.0,20.52,15.6,25.27,29.3,0.22
2011-10-16 19:56:57,91,0.66,301,-1.7,57,8.74,216.19,318.35,944.4,15.72,16.2,34.43,137.17,0.62
2012-09-16 14:02:00,68,7.8,203,23.8,66,46.72,58.77,283.64,751.8,35.71,-3.98,17.75,124.19,0.91
2013-07-19 03:00:21,8,11.47,98,-2.3,56,2.26,1520.1,48.21,1182.6,-6.45,39.68,22.49,101.32,0.8
2011-02-14 18:25:51,23,13.97,63,-2.9,68,43.29,606.19,463.13,1035.7,-8.2,35.99,9.76,137.9,0.98
2010-06-23 02:52:25,79,18.29,42,17.0,63,47.58,572.8,642.0,1022.3,33.25,-6.13,30.7,94.9,0.93
2012-10-09 13:45:39,82,6.55,111,19.3,70,13.36,1270.9,798.31,1048.8,35.66,33.92,31.45,116.44,0.52
2009-07-02 09:09:14,32,14.55,211,18.0,66,27.14,514.59,574.85,1199.7,6.62,37.71,35.79,28.59,0.4
2010-04-19 00:33:32,42,11.12,207,-1.4,56,28.26,550.46,56.97,1168.0,7.19,-8.73,8.78,178.91,0.4
2011-04-27 20:22:18,4,17.74,319,-3.3,58,7.61,944.9,543.38,738.4,-9.94,19.36,5.64,2.12,0.19
2015-01-31 09:54:33,80,17.8,285,17.0,70,6.11,1028.0,796.84,1041.9,22.4,32.17,17.45,164.64,0.93
2014-01-13 15:00:44,96,19.71,234,-3.1,65,4.61,240.66,60.19,777.0,31.0,-2.64,3.13,164.2,0.5
2010-05-11 18:54:52,73,3.36,127,-4.3,65,2.11,1451.96,17.7,774.6,22.28,-4.97,21.94,195.73,0.84
2015-11-10 02:14:09,46,8.85,351,31.9,66,1.43,1799.77,719.13,798.1,4.15,-2.31,22.52,187.12,0.52
2008-12-07 09:40:18,96,0.25,344,17.0,61,16.28,1147.4,188.19,1042.1,22.84,4.73,22.63,197.15,0.12
2010-11-21 23:35:36,3,7.53,9,24.5,61,3.33,425.96,886.28,813.2,-5.32,28.96,2.58,170.0,0.87
2010-07-08 10:47:38,8,7.77,141,19.4,65,0.62,681.15,86.65,955.7,-2.4,12.37,30.9,176.64,0.24
2010-03-03 01:13:17,1,12.7,260,15.4,64,16.28,12.54,762.9,776.3,22.59,37.83,7.18,166.62,0.45
2016-11-15 02:16:27,8,7.41,251,34.5,60,2.87,1291.7,634.38,988.8,20.8,25.37,28.94,154.51,0.68
2010-08-10 14:51:32,65,17.98,356,-6.9,66,25.41,1388.9,82.19,1158.4,24.21,39.52,21.84,60.26,0.55
2016-11-06 11:47:19,100,1.86,51,30.5,62,27.46,1367.55,516.98,1023.6,3.68,24.26,7.74,152.7,0.76
2017-09-06 02:01:12,14,10.25,152,16.5,66,31.47,58.59,395.85,756.1,2.97,9.11,10.69,2.69,0.38
2012-02-03 06:23:09,68,18.75,65,-5.7,61,22.43,1955.39,12.71,1093.3,-2.3,7.45,2.22,156.4,0.69
2016-09-11 21:24:44,9,7.77,242,21.4,62,26.94,1507.48,803.38,1053.4,19.78,24.35,7.23,15.71,0.28
2008-03-30 14:46:00,28,8.67,246,34.4,58,0.84,1016.83,935.97,889.5,9.1,13.17,20.25,95.5,0.89
2010-01-09 00:40:54,46,14.55,65,12.5,62,14.9,1310.43,219.2,848.2,13.42,-6.23,20.57,95.43,0.27
2015-07-07 13:42:46,28,3.61,4,-6.6,62,38.62,549.27,76.33,822.9,31.71,14.48,11.21,99.62,0.59
2010-03-18 21:31:27,73,17.69,226,19.5,56,37.75,1482.18,-4.62,1007.6,18.8,27.51,1.47,133.38,0.4
2008-11-08 14:31:28,47,1.4,59,21.2,63,22.86,1141.89,586.39,906.2,17.78,32.42,31.97,7.12,0.17
2013-06-07 15:07:51,8,1.42,273,18.9,56,27.93,1072.28,-74.43,795.8,8.7,27.4,23.6,187.51,0.52
2009-03-14 18:31:36,52,5.97,59,20.8,61,15.53,420.85,56.15,767.2,22.19,-6.72,20.0,49.87,0.73
2017-06-28 12:47:01,31,6.4,98,-5.7,66,44.1,791.4,269.58,1057.8,0.98,17.92,11.73,177.16,0.88
2009-08-03 14:39:02,12,2.17,199,22.7,62,25.76,577.84,705.64,769.9,36.56,19.94,15.86,131.5,0.48
2011-01-18 20:26:14,44,12.58,311,-2.8,63,10.29,1010.68,717.89,975.8,9.16,-2.14,1.1,158.58,0.77
2015-08-06 17:43:19,36,4.24,318,13.4,56,22.26,1390.96,213.56,766.1,11.38,24.26,2.19,53.7,0.32
2016-12-26 12:30:38,61,18.92,70,19.1,61,36.6,446.3,353.2,1148.7,30.5,9.62,22.53,116.3,0.45
2014-11-09 00:16:42,93,17.48,9,-3.0,63,21.4,1488.58,0.1,892.7,34.38,5.32,0.63,57.69,0.28
2008-09-25 12:13:10,55,19.89,225,16.5,58,12.8,1501.34,589.95,822.2,25.34,8.21,36.34,42.39,0.83
2013-01-10 21:55:07,8,7.81,108,20.7,56,7.86,1465.59,257.32,1005.7,-5.18,6.23,7.87,111.82,0.59
2009-02-13 18:18:13,60,10.19,287,25.8,68,14.71,677.33,-9.0,818.0,16.78,-8.27,31.68,157.61,0.25
2013-09-17 19:23:56,7,14.45,316,-4.2,61,9.25,20.18,-46.63,916.0,17.84,-1.14,14.9,30.17,0.22
2010-02-16 18:28:29,88,15.22,9,21.7,66,6.33,252.74,-71.62,905.7,9.69,33.29,30.21,170.72,0.31
2009-09-13 03:07:41,61,12.1,320,-6.2,70,35.4,1548.56,145.49,1112.3,23.64,-3.69,21.71,92.43,0.9
2010-05-16 13:44:38,38,17.11,223,27.5,58,36.66,1245.5,518.62,702.0,16.23,32.53,25.18,59.1,0.74
2010-06-12 12:04:22,93,3.56,327,23.1,70,11.81,967.51,781.2,840.6,10.18,20.84,32.93,15.57,0.84
2013-06-09 20:20:30,62,2.56,264,24.6,69,43.39,1051.84,770.0,911.2,37.14,28.84,35.1,123.75,0.9
2010-02-12 17:46:28,38,5.85,18,-5.4,63,15.41,250.92,832.58,807.4,16.9,24.77,23.59,169.7,0.62
2014-05-12 21:27:09,60,10.39,280,18.2,60,20.72,893.31,90.79,1060.1,13.93,-5.23,6.41,146.93,0.18
2012-02-07 21:21:02,85,6.49,231,15.8,57,34.8,1527.35,294.14,1003.8,21.7,18.95,8.61,68.23,0.83
2007-12-04 08:47:44,58,13.55,198,25.7,66,31.62,1696.7,485.24,939.5,7.96,28.83,23.7,39.69,0.17
2008-09-02 16:08:14,56,19.12,3,39.1,60,49.76,1101.96,92.44,883.5,-4.69,-5.4,16.96,72.89,0.47
2015-06-05 00:46:13,94,4.31,331,20.9,63,19.7,1934.82,-15.44,828.0,17.45,27.81,6.0,117.77,0.89
2010-02-17 06:16:58,67,9.77,107,18.1,62,3.74,1463.59,674.42,838.7,31.2,18.33,23.87,103.75,0.9
2014-08-14 17:47:58,86,19.9,114,20.9,56,18.2,496.27,289.57,1045.4,3.46,4.3,7.86,41.8,0.99
2011-09-25 03:34:32,32,8.78,352,20.4,61,12.0,823.7,714.69,832.6,38.28,21.52,11.2,130.77,0.35
2012-04-25 20:55:20,7,17.98,178,20.7,61,27.6,59.81,742.38,961.3,35.74,27.26,35.12,110.1,0.3
2014-04-15 21:28:00,83,13.57,109,14.4,60,16.75,538.68,371.18,804.9,-5.59,-2.41,16.87,134.12,0.93
2017-10-26 12:03:23,55,15.28,297,39.9,69,46.81,1079.34,-16.91,1160.1,26.4,-3.54,29.4,146.21,0.49
2015-05-08 05:50:53,53,3.83,43,-2.7,61,18.63,1980.15,400.43,1196.2,1.25,31.25,37.36,30.7,0.7
2010-02-04 12:18:21,35,17.7,302,39.7,67,13.5,472.28,-44.56,746.2,22.7,4.4,0.37,185.3,0.84
2012-12-19 11:36:05,52,3.15,30,-2.3,58,26.98,1743.95,51.2,782.5,8.27,1.82,30.42,192.2,0.37
2015-03-06 22:48:47,21,4.84,339,-3.9,63,22.64,500.85,871.97,859.2,9.36,36.15,21.46,9.88,0.3
2014-03-11 18:16:07,75,5.64,259,16.3,70,36.61,250.5,876.79,803.5,5.19,-1.85,2.23,93.58,0.9
2014-04-28 03:31:06,75,11.47,300,22.7,70,18.6,1953.46,650.86,735.9,-5.17,-9.8,13.92,151.5,0.67
2014-10-22 22:03:23,33,4.32,69,19.1,64,33.31,148.92,387.26,1199.1,-2.31,5.77,0.4,22.3,0.11
2014-02-11 15:05:51,86,10.3,35,15.3,64,46.61,1986.43,812.95,737.3,14.16,35.34,38.56,136.87,0.44
2010-04-28 01:03:25,94,12.16,293,19.0,56,27.93,604.0,27.58,991.1,3.69,33.14,18.64,8.41,0.92
2016-03-24 01:58:58,91,15.78,22,-4.1,58,38.95,896.3,272.3,873.7,22.37,-9.57,22.92,96.88,0.51
2017-06-26 21:23:32,76,2.62,42,12.7,69,27.93,270.18,500.94,1041.8,-5.1,16.88,5.52,104.95,0.66
2016-05-03 05:33:48,81,3.85,62,17.2,63,32.18,631.72,-28.34,818.4,21.7,4.19,21.1,6.69,0.96
2010-07-26 21:25:52,45,5.36,346,34.3,66,15.71,1419.45,106.33,782.7,6.62,30.45,2.23,148.47,0.3
2013-10-21 07:48:51,36,13.4,290,-1.0,68,40.17,1026.79,537.62,865.1,-8.37,20.34,35.89,131.7,0.0
2015-12-09 23:11:17,73,0.7,94,19.3,63,24.9,1463.43,10.78,736.3,33.67,34.5,13.62,141.44,0.9
2007-11-29 20:32:20,91,15.26,34,33.0,63,12.49,397.38,539.8,727.5,34.77,30.5,25.81,33.44,0.1
2010-10-28 11:21:40,1,18.96,26,-2.1,57,48.51,1018.83,978.7,891.1,1.68,-3.15,0.63,29.86,0.74
2015-03-22 00:12:33,53,15.24,68,20.3,61,1.78,853.44,3.34,1161.3,38.47,24.14,37.3,5.84,0.7
2013-05-08 02:50:48,83,7.8,183,-4.7,60,19.9,212.76,971.15,1190.1,35.23,33.63,3.86,87.81,0.84
2010-01-16 17:28:39,23,16.23,345,28.4,56,0.97,1240.94,999.9,753.5,24.17,-1.6,3.32,24.87,0.49
2009-09-29 10:50:35,35,2.53,237,30.1,68,0.87,1145.22,-1.1,1136.3,39.52,10.8,39.1,112.45,0.31
2013-03-26 17:55:41,100,2.9,39,17.7,56,40.77,1645.81,625.38,831.2,3.65,-7.85,35.47,159.93,0.78
2014-01-12 21:36:29,24,12.42,243,24.5,57,2.25,74.65,686.99,1114.9,31.54,33.16,36.75,126.22,0.92
2012-07-03 18:46:41,41,9.16,190,26.5,65,37.31,1596.25,809.87,1143.9,31.65,-2.31,38.76,0.41,0.61
2013-01-14 05:59:14,76,0.8,46,22.8,61,21.78,18.32,890.42,757.8,-7.1,-6.27,2.61,120.59,0.37
2013-04-10 12:22:22,75,13.89,142,19.6,64,21.53,1809.67,91.8,745.5,23.92,18.57,1.33,73.76,0.4
2015-09-21 02:24:16,86,0.79,316,-6.2,68,22.49,166.5,302.86,766.8,-4.42,33.8,22.24,156.19,0.63
2015-03-20 10:27:30,83,9.38,231,-4.4,66,36.25,1760.3,237.1,1176.2,23.98,28.19,6.33,137.64,0.63
2014-01-23 16:41:02,49,14.82,286,-2.1,68,44.89,1221.52,276.46,1088.6,5.33,7.93,34.85,31.72,0.4
2015-03-01 09:59:59,23,3.94,235,-3.4,61,23.57,935.51,606.7,722.9,-6.7,25.14,33.2,174.67,0.11
2008-04-08 09:11:46,38,11.21,212,21.2,60,45.52,339.7,682.6,749.1,13.61,29.27,36.79,106.27,0.14
2013-05-25 06:05:19,32,10.45,138,10.4,62,40.34,1706.6,49.43,1101.7,38.73,4.51,38.46,179.59,0.45
2010-06-25 13:03:05,21,4.34,239,20.8,65,23.87,1763.88,976.88,959.4,24.63,17.84,22.86,173.27,0.17
2016-09-27 00:07:04,35,17.54,283,-4.2,69,11.82,1610.61,735.5,1028.5,12.39,4.6,8.81,139.24,0.87
2009-02-02 05:42:56,51,2.22,214,15.3,64,19.62,752.92,-91.51,1117.4,-4.43,19.6,34.44,50.85,0.76
2015-01-30 23:16:31,100,4.3,354,17.6,58,33.8,1772.42,325.58,1025.7,8.79,-9.91,24.69,27.86,0.17
2016-01-29 02:44:32,41,10.84,132,35.2,59,48.32,784.54,-47.6,983.3,34.26,-4.37,32.4,26.96,0.1
2008-06-17 06:19:19,90,2.41,333,15.8,57,41.19,1959.52,97.16,825.4,-9.27,8.54,30.41,186.57,0.49
2013-07-19 14:50:20,40,11.85,35,20.2,69,11.1,1505.48,213.21,892.5,23.9,1.21,7.39,5.45,0.47
2008-02-11 23:48:13,12,3.84,127,18.7,58,41.11,1207.33,371.64,877.4,3.34,13.23,13.5,99.7,0.34
2014-05-05 02:53:59,59,7.72,122,18.1,64,22.93,1510.79,347.24,1153.3,5.41,38.11,33.98,26.61,0.74
2015-06-30 09:27:17,17,18.16,170,-1.8,61,29.23,203.7,506.18,771.7,33.85,13.46,18.45,2.36,0.95
2016-02-13 04:00:20,91,5.76,273,-1.7,67,29.73,732.4,241.26,851.0,38.1,19.13,10.81,100.6,0.61
